,propeller_1 rpm [1/min],propeller_1 shaft_power_in [kW],propeller_1 torque_in [N*m],propeller_1 efficiency [-],propeller_1 advance_ratio [-],propeller_1 reynolds_D [-],propeller_1 tip_mach [-],propeller_1 thrust_coefficient [-],propeller_1 power_coefficient [-],propeller_elec_1 rpm [1/min],propeller_elec_1 shaft_power_in [kW],propeller_elec_1 torque_in [N*m],propeller_elec_1 efficiency [-],propeller_elec_1 advance_ratio [-],propeller_elec_1 reynolds_D [-],propeller_elec_1 tip_mach [-],propeller_elec_1 thrust_coefficient [-],propeller_elec_1 power_coefficient [-],propeller_elec_2 rpm [1/min],propeller_elec_2 shaft_power_in [kW],propeller_elec_2 torque_in [N*m],propeller_elec_2 efficiency [-],propeller_elec_2 advance_ratio [-],propeller_elec_2 reynolds_D [-],propeller_elec_2 tip_mach [-],propeller_elec_2 thrust_coefficient [-],propeller_elec_2 power_coefficient [-],motor_1 efficiency [-],motor_1 torque_out [N*m],motor_1 ac_current_rms_in [A],motor_1 ac_voltage_rms_in [V],motor_2 efficiency [-],motor_2 torque_out [N*m],motor_2 ac_current_rms_in [A],motor_2 ac_voltage_rms_in [V],inverter_1 modulation_index [-],inverter_1 efficiency [-],inverter_1 dc_current_in [A],inverter_1 diode_temperature [degK],inverter_1 IGBT_temperature [degK],inverter_1 casing_temperature [degK],inverter_1 losses_inverter [W],inverter_1 switching_losses_IGBT [W],inverter_1 switching_losses_diode [W],inverter_1 conduction_losses_IGBT [W],inverter_1 conduction_losses_diode [W],inverter_2 modulation_index [-],inverter_2 efficiency [-],inverter_2 dc_current_in [A],inverter_2 diode_temperature [degK],inverter_2 IGBT_temperature [degK],inverter_2 casing_temperature [degK],inverter_2 losses_inverter [W],inverter_2 switching_losses_IGBT [W],inverter_2 switching_losses_diode [W],inverter_2 conduction_losses_IGBT [W],inverter_2 conduction_losses_diode [W],dc_bus_1 dc_voltage [V],dc_bus_2 dc_voltage [V],harness_1 dc_current [A],harness_1 cable_temperature [degK],harness_1 conduction_losses [W],harness_2 dc_current [A],harness_2 cable_temperature [degK],harness_2 conduction_losses [W],bus_nose dc_voltage [V],dc_dc_converter_1 efficiency [-],dc_dc_converter_1 duty_cycle [-],dc_dc_converter_1 dc_current_in [A],dc_dc_converter_1 dc_current_out [A],battery_pack_1 c_rate [1/h],battery_pack_1 state_of_charge [percent],battery_pack_1 open_circuit_voltage [V],battery_pack_1 internal_resistance [ohm],battery_pack_1 voltage_out [V],battery_pack_1 efficiency [-],battery_pack_1 relative_capacity [-],battery_pack_1 power_out [kW],battery_pack_1 CO2_emissions [g],battery_pack_1 CO_emissions [g],battery_pack_1 NOx_emissions [g],battery_pack_1 SOx_emissions [g],battery_pack_1 H2O_emissions [g],battery_pack_1 HC_emissions [g],gearbox_1 torque_in [N*m],gearbox_1 torque_out [N*m],gearbox_1 rpm_in [min**-1],gearbox_1 shaft_power_in [kW],turboshaft_1 specific_fuel_consumption [kg/kW/h],turboshaft_1 fuel_consumption [kg/h],turboshaft_1 fuel_consumed_t [kg],turboshaft_1 design_power_opr_limit [kW],turboshaft_1 design_power_itt_limit [kW],turboshaft_1 power_required [kW],turboshaft_1 equivalent_rated_power_opr_limit [kW],turboshaft_1 equivalent_rated_power_itt_limit [kW],turboshaft_1 CO2_emissions [kg],turboshaft_1 CO_emissions [g],turboshaft_1 NOx_emissions [g],turboshaft_1 SOx_emissions [g],turboshaft_1 H2O_emissions [kg],turboshaft_1 HC_emissions [g],turboshaft_1 equivalent_efficiency [-],fuel_system_1 fuel_flowing_t [kg],fuel_tank_1 fuel_remaining_t [kg],fuel_tank_2 fuel_remaining_t [kg],thrust [N],altitude [m],time_step [s],true_airspeed [m/s],exterior_temperature [degK],propeller_1 delta_Cd [-],propeller_1 delta_Cl [-],propeller_1 delta_Cm [-],propeller_elec_1 delta_Cd [-],propeller_elec_1 delta_Cl [-],propeller_elec_1 delta_Cm [-],propeller_elec_2 delta_Cd [-],propeller_elec_2 delta_Cl [-],propeller_elec_2 delta_Cm [-],motor_1 delta_Cd [-],motor_2 delta_Cd [-],inverter_1 delta_Cd [-],inverter_2 delta_Cd [-],dc_bus_1 delta_Cd [-],dc_bus_2 delta_Cd [-],harness_1 delta_Cd [-],harness_2 delta_Cd [-],bus_nose delta_Cd [-],dc_dc_converter_1 delta_Cd [-],battery_pack_1 delta_Cd [-],gearbox_1 delta_Cd [-],turboshaft_1 exhaust_velocity [m/s],turboshaft_1 exhaust_mass_flow [kg/s],turboshaft_1 exhaust_thrust [N],turboshaft_1 delta_Cd [-],fuel_system_1 delta_Cd [-],fuel_tank_1 delta_Cd [-],fuel_tank_2 delta_Cd [-]
23,1900.0,400.2474949792631,2011.622124824156,0.7265344617043722,0.6095688912910808,42176362.99725835,0.6882270272480507,0.10735329384309474,0.09007037071698902,3000.0,26.498087799589772,84.34603311575512,0.6812001992413769,0.7922797127714425,19895722.189794518,0.5166610782203495,0.02722659173548172,0.031666280050938855,3000.0,26.498087799589772,84.34603311575512,0.6812001992413769,0.7922797127714425,19895722.189794518,0.5166610782203495,0.02722659173548172,0.031666280050938855,0.9754961658636441,84.34603311575512,274.43625128651234,98.98000915281301,0.9754961658636441,84.34603311575512,274.43625128651234,98.98000915281301,0.1212987596856845,0.95,28.610707912724767,358.15,358.15,295.20531739951144,2116.595219853442,208.8727020847116,91.48617100094631,28.683566351021042,23.72343053889466,0.1212987596856845,0.95,28.610707912724767,358.15,358.15,295.20531739951144,2116.595219853442,208.8727020847116,91.48617100094631,28.683566351021042,23.72343053889466,999.3940489937844,999.3940489937844,28.61070791272449,286.3632278499471,5.778895749418726,28.61070791272449,286.3632278499471,5.778895749418726,1000.0,0.95,0.5540678421470326,74.8392017477631,57.22141582544953,0.41728305406867106,95.02898961394297,4.081838599054577,0.041256886722969496,804.8331340165211,0.984428090839159,0.9855727462194742,60.233069289946876,0.0,0.0,0.0,0.0,0.0,0.0,2052.6756375756695,2011.6221248241563,1900.0,408.41581120332967,0.4891731769180704,214.4612551774457,1.0968482556064196,375.943097277993,600.2804710510972,438.41581120332967,313.2859143983275,500.23372587591433,3.4605562464382538,5.484241278032098,12.504070113913183,0.8774786044851357,1.3568012921851411,0.5484241278032098,0.17114783512870374,1.0968482556064196,165.13560816385828,165.13560816385828,6199.453719042535,2312.2758620689656,18.41196777905634,58.23255888870102,273.1202068965517,6.418867338728983e-05,0.0,-0.0005351968140246814,4.3505552839099513e-07,0.002122207421516214,-3.627436437481978e-06,4.3505552839099513e-07,0.002122207421516214,-3.627436437481978e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.85434931767566,2.707815571812455,326.62156242347606,-0.007667335428978023,0.0,0.0,0.0
24,1900.0,396.75859291129274,1994.0870929268608,0.7273094000363874,0.6128262053870323,41821703.280276306,0.6902847418304242,0.10710028033285039,0.09024200483175995,3000.0,26.314508851469185,83.76168317493509,0.6806984051187647,0.7965133669378827,19729994.537653074,0.5182885681684527,0.027162423275433795,0.031783875288400126,3000.0,26.314508851469185,83.76168317493509,0.6806984051187647,0.7965133669378827,19729994.537653074,0.5182885681684527,0.027162423275433795,0.031783875288400126,0.9756584504087479,83.76168317493509,272.5349549092653,98.96354547563887,0.9756584504087479,83.76168317493509,272.5349549092653,98.96354547563887,0.12127795635442418,0.95,28.40761983521532,358.15,358.15,295.15647484437994,2101.942453313986,207.27905730492776,91.12746425269955,28.419959171272684,23.497261490097607,0.12127795635442418,0.95,28.40761983521532,358.15,358.15,295.15647484437994,2101.942453313986,207.27905730492776,91.12746425269955,28.419959171272684,23.497261490097607,999.3992182866748,999.3992182866748,28.407619835213612,286.0058967811147,5.688926172030234,28.407619835213612,286.0058967811147,5.688926172030234,1000.0,0.95,0.5541567932570817,74.33472609989823,56.81523967043064,0.414470234929394,94.81244879835772,4.080317871394497,0.041484876325240054,804.5434291664183,0.9845229070021406,0.9857227134745717,59.80551544255858,0.0,0.0,0.0,0.0,0.0,0.0,2034.782747884552,1994.0870929268608,1900.0,404.85570705233954,0.48795354378836736,212.18938329278518,1.1036183187587294,378.1466824935879,597.617876561865,434.85570705233954,315.12223541132323,498.0148971348876,3.481915795683791,5.518091593793647,12.581248833849516,0.8828946550069836,1.3651758603045483,0.5518091593793647,0.17157561677402047,1.1036183187587294,164.58718403605505,164.58718403605505,6119.2696300590915,2417.3793103448274,18.72396199035711,58.543732469934376,272.4370344827586,6.270677056935289e-05,0.0,-0.0005228409009795756,4.2415426899798266e-07,0.0020960725062826755,-3.5365431538524058e-06,4.2415426899798266e-07,0.0020960725062826755,-3.5365431538524058e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.19165711784245,2.6826877572347483,323.66071038872343,-0.007597830386085031,0.0,0.0,0.0
25,1900.0,393.2870626450053,1976.6393707592997,0.7280791625788191,0.6161091694817923,41469302.582607046,0.6923572166734374,0.10684486927912343,0.09041338779946899,3000.0,26.13156504849106,83.17935496389511,0.6801853924669773,0.8007803593766314,19565325.045109134,0.5199286552609139,0.02709764675823892,0.03190198370862112,3000.0,26.13156504849106,83.17935496389511,0.6801853924669773,0.8007803593766314,19565325.045109134,0.5199286552609139,0.02709764675823892,0.03190198370862112,0.9758202037308427,83.17935496389511,270.64023662373705,98.94714113989572,0.9758202037308427,83.17935496389511,270.64023662373705,98.94714113989572,0.12125722292416415,0.95,28.205301555232513,358.15,358.15,295.10789638395113,2087.3689151853437,205.6956936447947,90.76822833459615,28.158166671204278,23.272730546962187,0.12125722292416415,0.95,28.205301555232513,358.15,358.15,295.10789638395113,2087.3689151853437,205.6956936447947,90.76822833459615,28.158166671204278,23.272730546962187,999.4044125993028,999.4044125993028,28.205301555232317,285.6263068038779,5.599574079720886,28.205301555232317,285.6263068038779,5.599574079720886,1000.0,0.95,0.5542456964554251,73.83187922563658,56.410603110465026,0.4116664973891676,94.59375632647141,4.078789651256829,0.04170872575003022,804.2539732745121,0.9846208276105795,0.985873155223286,59.37958222154213,0.0,0.0,0.0,0.0,0.0,0.0,2016.9789497543875,1976.6393707592997,1900.0,401.31332922959723,0.48673294974089143,209.93440899848608,1.1107111777665977,380.3632067982721,594.9616203968998,431.31332922959723,316.9693389985601,495.8013503307498,3.5042937658536157,5.553555888832989,12.662107426539214,0.8885689422132782,1.3739497268972813,0.5553555888832988,0.17200588182313598,1.1107111777665977,164.0353748766757,164.0353748766757,6039.791764755951,2522.4827586206893,19.04671206133048,58.857356414182405,271.7538620689655,6.125153175918931e-05,0.0,-0.0005107073089649002,4.134787167068106e-07,0.0020701178045895523,-3.447531786695525e-06,4.134787167068106e-07,0.0020701178045895523,-3.447531786695525e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5272592895837,2.6577282627093726,320.707811330349,-0.007528512036737614,0.0,0.0,0.0
26,1900.0,389.83285337476013,1959.2787029750882,0.728843666337908,0.6194180508049495,41119151.941728465,0.6944446334373233,0.10658704339705771,0.0905844994082158,3000.0,25.94925479723834,82.5990434106312,0.6796610623514924,0.8050810374160785,19401709.517732438,0.5215815048030287,0.027032257800168356,0.0320206046204298,3000.0,25.94925479723834,82.5990434106312,0.6796610623514924,0.8050810374160785,19401709.517732438,0.5215815048030287,0.027032257800168356,0.0320206046204298,0.9759814264347513,82.5990434106312,268.75207992717446,98.93079602798426,0.9759814264347513,82.5990434106312,268.75207992717446,98.93079602798426,0.12123655942923776,0.95,28.003750667981482,358.15,358.15,295.05958060761884,2072.874182285659,204.1225478066509,90.4084785003363,27.898177159795694,23.049826914160295,0.12123655942923776,0.95,28.003750667981482,358.15,358.15,295.05958060761884,2072.874182285659,204.1225478066509,90.4084785003363,27.898177159795694,23.049826914160295,999.4096304644934,999.4096304644934,28.003750667980448,285.22464061704136,5.51085375809965,28.003750667980448,285.22464061704136,5.51085375809965,1000.0,0.95,0.5543346091264773,73.33067410523415,56.007501335962964,0.4088719138223722,94.37283278384758,4.077253129043489,0.04192841882376534,803.964579400525,0.9847218478492064,0.9860240616216909,58.95526456417155,0.0,0.0,0.0,0.0,0.0,0.0,1999.263982627641,1959.2787029750882,1900.0,397.7886258926124,0.48551139224352785,207.69625134306793,1.1181433819633126,382.59265233483234,592.3115036029033,427.7886258926124,318.827210279027,493.5929196690861,3.5277423700942516,5.590716909816563,12.746834554381765,0.8945147055706502,1.3831433634886179,0.5590716909816563,0.17243865246021772,1.1181433819633126,163.4800192877924,163.4800192877924,5961.016712690733,2627.5862068965516,19.38078395271083,59.17345625008177,271.0706896551724,5.9822630510205736e-05,0.0,-0.0004987933161113991,4.03025224092987e-07,0.002044343760149145,-3.360371924260095e-06,4.03025224092987e-07,0.002044343760149145,-3.360371924260095e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.861131615763,2.632936372466667,317.7629701787514,-0.0074593828441429045,0.0,0.0,0.0
27,1900.0,386.3959135334869,1942.0048304009372,0.7296028271779308,0.622753120053369,40771242.41065452,0.6965471769112412,0.10632678503889778,0.09075531873188494,3000.0,25.767576466876772,82.02074332403667,0.6791253142364274,0.809415752891165,19239143.768267896,0.5232472850637265,0.026966251925455986,0.03213973716976933,3000.0,25.767576466876772,82.02074332403667,0.6791253142364274,0.809415752891165,19239143.768267896,0.5232472850637265,0.026966251925455986,0.03213973716976933,0.9761421191562022,82.02074332403667,266.8704679293007,98.91451001948501,0.9761421191562022,82.02074332403667,266.8704679293007,98.91451001948501,0.12121596589841123,0.95,27.802964730335074,358.15,358.15,295.0115261016046,2058.457830481391,202.55955650816674,90.04822980420582,27.639978957378048,22.828539810481153,0.12121596589841123,0.95,27.802964730335074,358.15,358.15,295.0115261016046,2058.457830481391,202.55955650816674,90.04822980420582,27.639978957378048,22.828539810481153,999.414870431388,999.414870431388,27.802964730337685,284.8010832247072,5.4227789195994776,27.802964730337685,284.8010832247072,5.4227789195994776,1000.0,0.95,0.5544235908347805,72.83112379039041,55.60592946067015,0.40608655700173785,94.14959453579007,4.075707458162274,0.042143937282494555,803.6750537514595,0.9848259649129859,0.9861754226695798,58.53255732702121,0.0,0.0,0.0,0.0,0.0,0.0,1981.637582041773,1942.0048304009372,1900.0,394.28154442192545,0.48428886901318635,205.47482929126224,1.125932662026832,384.834997072709,589.667326104125,424.28154442192545,320.69583089392415,491.38943842010417,3.552317548694655,5.62966331013416,12.835632347105884,0.9007461296214656,1.392778702927191,0.562966331013416,0.17287395104321213,1.125932662026832,162.92094759681072,162.92094759681072,5882.9410517207425,2732.6896551724135,19.72678404103175,59.492057837500624,270.38751724137927,5.8419741691700174e-05,0.0,-0.00048709621152154633,3.9279018239496483e-07,0.0020187507754526046,-3.275033477161484e-06,3.9279018239496483e-07,0.0020187507754526046,-3.275033477161484e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.19324954684396,2.608311371087515,314.8262908392943,-0.00739044524744568,0.0,0.0,0.0
28,1900.0,382.97619072146017,1924.8174896786793,0.7303565598061118,0.6261146514450905,40425565.05794006,0.6986650350801229,0.10606407616670659,0.09092582409007523,3000.0,25.58652838539063,81.44444938192021,0.678578045913002,0.8137848622134344,19077623.616635006,0.5249261673403242,0.02689962455937914,0.032259380328455205,3000.0,25.58652838539063,81.44444938192021,0.678578045913002,0.8137848622134344,19077623.616635006,0.5249261673403242,0.02689962455937914,0.032259380328455205,0.9763022825650396,81.44444938192021,264.9953833133292,98.8982829908371,0.9763022825650396,81.44444938192021,264.9953833133292,98.8982829908371,0.12119544235449256,0.95,27.602941256754963,358.15,358.15,294.96373144803243,2044.1194344097412,201.00665645348857,89.68749709230151,27.383560390945696,22.608858464887742,0.12119544235449256,0.95,27.602941256754963,358.15,358.15,294.96373144803243,2044.1194344097412,201.00665645348857,89.68749709230151,27.383560390945696,22.608858464887742,999.4201310654469,999.4201310654469,27.602941256755024,284.3558219822056,5.335362712362418,27.602941256755024,284.3558219822056,5.335362712362418,1000.0,0.95,0.5545127034998882,72.33324142647943,55.20588251350993,0.4033105002222986,93.92395342581803,4.074151752156459,0.04235526063525758,803.3851951242114,0.9849331781258679,0.9863272282034738,58.111455277378866,0.0,0.0,0.0,0.0,0.0,0.0,1964.0994792639585,1924.8174896786793,1900.0,390.79203134842874,0.4830653780463663,203.2700617022271,1.1340980372261382,387.0902145786876,587.0288865745009,420.79203134842874,322.575178815573,489.19073881208413,3.578079307448466,5.670490186130691,12.928717624377976,0.9072784297809107,1.4028792720487329,0.5670490186130691,0.17331180009452532,1.1340980372261382,162.35798126579732,162.35798126579732,5805.561347290505,2837.793103448276,20.085362791865407,59.81318737268742,269.70434482758617,5.7042541507413346e-05,0.0,-0.0004756132954242265,3.827700213527624e-07,0.0019933392119084884,-3.1914866770361074e-06,3.827700213527624e-07,0.0019933392119084884,-3.1914866770361074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.52358817763036,2.5838525434273687,311.8978761379889,-0.007321701660453259,0.0,0.0,0.0
29,1900.0,379.57363162873776,1907.7164128754462,0.7311047777576459,0.6295029227742014,40082110.96768523,0.7007983991931849,0.10579889832246978,0.09109599300466173,3000.0,25.406108835475617,80.87015611793242,0.678019153422214,0.8181887264423552,18917144.889927,0.5266183260249119,0.02683237102067652,0.03237953288196416,3000.0,25.406108835475617,80.87015611793242,0.678019153422214,0.8181887264423552,18917144.889927,0.5266183260249119,0.02683237102067652,0.03237953288196416,0.9764619173687348,80.87015611793242,263.12680829342753,98.8821148149869,0.9764619173687348,80.87015611793242,263.12680829342753,98.8821148149869,0.12117498881390312,0.95,27.403677714841514,358.15,358.15,294.916195223924,2029.858567177205,199.46378430198837,89.32629499287134,27.128909789085796,22.3907721122553,0.12117498881390312,0.95,27.403677714841514,358.15,358.15,294.916195223924,2029.858567177205,199.46378430198837,89.32629499287134,27.128909789085796,22.3907721122553,999.4254109484542,999.4254109484542,27.40367771484092,283.88904664447364,5.2486177290122775,27.40367771484092,283.88904664447364,5.2486177290122775,1000.0,0.95,0.5546020115879161,71.83704027677582,54.80735542968303,0.40054381743646966,93.69581644666557,4.072585081564036,0.04256236601581441,803.0947942955285,0.9850434890694841,0.9864794678887822,57.69195308387687,0.0,0.0,0.0,0.0,0.0,0.0,1946.6494008933128,1907.7164128754464,1900.0,387.3200322742222,0.48184091765256015,201.08186730580726,1.142659934569903,389.35827377057257,584.3959822985956,417.3200322742222,324.4652281421438,486.9966519154964,3.605092093568044,5.713299672849514,13.026323254096893,0.9141279476559223,1.41347033906297,0.5713299672849514,0.1737522222903589,1.142659934569903,161.79093224718426,161.79093224718426,5728.874151653968,2942.8965517241377,20.45721884109861,60.136871393513104,269.02117241379307,5.569070751354266e-05,0.0,-0.000464341879324932,3.729612090403604e-07,0.0019681093899301815,-3.1097020751439753e-06,3.729612090403604e-07,0.0019681093899301815,-3.1097020751439753e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.85212222155982,2.559559174533507,308.9778277630405,-0.0072531544702633365,0.0,0.0,0.0
30,1900.0,376.18818195055445,1890.701327058444,0.7318473933809031,0.6329182154667089,39740871.23954001,0.7029474638341474,0.1055312325952955,0.09126580215262609,3000.0,25.226316050050354,80.2978579072786,0.677448530971135,0.8226277113579389,18757703.422409963,0.5283239386724147,0.026764486513229487,0.032500193416149736,3000.0,25.226316050050354,80.2978579072786,0.677448530971135,0.8226277113579389,18757703.422409963,0.5283239386724147,0.026764486513229487,0.032500193416149736,0.976621024316232,80.2978579072786,261.26472456823006,98.86600536100367,0.976621024316232,80.2978579072786,261.26472456823006,98.86600536100367,0.12115460528620844,0.95,27.205171520470806,358.15,358.15,294.868916000105,2015.6748000315147,197.9308766343447,88.96463790567036,26.8760154764819,22.174269988755498,0.12115460528620844,0.95,27.205171520470806,358.15,358.15,294.868916000105,2015.6748000315147,197.9308766343447,88.96463790567036,26.8760154764819,22.174269988755498,999.4307086785276,999.4307086785276,27.205171520468355,283.40094941704024,5.162556015256963,27.205171520468355,283.40094941704024,5.162556015256963,1000.0,0.95,0.554691582321671,71.34253374890864,54.41034304094161,0.3977865834015479,93.46508538074792,4.071006470475778,0.04276522802151649,802.8036333533006,0.9851569017228704,0.9866321312110181,57.27404530625432,0.0,0.0,0.0,0.0,0.0,0.0,1929.2870684269838,1890.701327058444,1900.0,383.8654917862801,0.48061548649080377,198.9101646766187,1.1303191023634864,391.6391386520587,581.7684090200572,413.8654917862801,326.3659488767156,484.80700751671435,3.5661567679568,5.651595511817432,12.885637766943745,0.9042552818907892,1.3982047296236326,0.5651595511817432,0.17419524044854115,1.1303191023634864,161.2196022798993,161.2196022798993,5652.876003024032,3048.0,20.45721884109861,60.46313678480851,268.33799999999997,5.436391863615706e-05,0.0,-0.0004532792861509662,3.63360251691349e-07,0.0019430615889681467,-3.029650540914959e-06,3.63360251691349e-07,0.0019430615889681467,-3.029650540914959e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.17882598225918,2.5354305495548353,306.06624620178303,-0.007184806035783545,0.0,0.0,0.0
31,1900.0,261.81976835227636,1315.8919052349397,0.7761408232186777,0.8885448343079921,40660613.43342206,0.7358612830562553,0.055483844016922405,0.06351925000457881,3000.0,23.60111997894422,75.12469814307723,0.5344595086885329,1.1548752834467122,19333165.148826886,0.5612377578945226,0.014071631292206174,0.03040638048899382,3000.0,23.60111997894422,75.12469814307723,0.5344595086885329,1.1548752834467122,19333165.148826886,0.5612377578945226,0.014071631292206174,0.03040638048899382,0.9780603486611292,75.12469814307723,244.4328414250683,98.72051306229875,0.9780603486611292,75.12469814307723,244.4328414250683,98.72051306229875,0.12097164467960929,0.95,25.414051557403372,358.15,358.15,294.4457071331147,1888.7121399344192,184.2830733055112,85.6180765225558,24.62953361267455,20.254673214994988,0.12097164467960929,0.95,25.414051557403372,358.15,358.15,294.4457071331147,1888.7121399344192,184.2830733055112,85.6180765225558,24.62953361267455,20.254673214994988,999.4692755845175,999.4692755845175,25.41405155740397,282.90115267998743,4.495952552615078,25.41405155740397,282.90115267998743,4.495952552615078,1000.0,0.95,0.5545701743531057,66.61277284954136,50.828103114806744,0.37141472177006607,93.23597806001527,4.069444311798921,0.04296020192956123,803.198307890392,0.9861321477519871,0.9881405151426691,53.50326643663867,0.0,0.0,0.0,0.0,0.0,0.0,1342.7468420764694,1315.8919052349397,1900.0,267.16302893089426,0.53582572409724,159.22759515182548,6.21385480142587,274.8646594085603,404.44651598926436,297.16302893089426,229.05388284046694,337.038763324387,19.60471189849862,31.06927400712935,70.83794473625493,4.971083841140697,7.686538389363801,3.106927400712935,0.15624656761974481,6.21385480142587,160.65444272871756,160.65444272871756,2972.042329890982,3048.0,140.4899525349433,84.88333333333334,268.33799999999997,4.532921882330966e-06,0.0,-3.779491336436739e-05,2.678506096106168e-08,0.00027753380917036364,-2.233303561723967e-07,2.678506096106168e-08,0.00027753380917036364,-2.233303561723967e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.97667496782321,2.386706661635656,186.3858987084261,-0.0022199805030010847,0.0,0.0,0.0
32,1900.0,261.6330117534809,1314.9532767343085,0.7760888052515825,0.8885448343079921,40660613.43342206,0.7358612830562553,0.05544055132584943,0.06347394158816874,3000.0,23.590999672828385,75.09248420819846,0.5342715819177432,1.1548752834467122,19333165.148826886,0.5612377578945226,0.01406065154130354,0.030393342045110752,3000.0,23.590999672828385,75.09248420819846,0.5342715819177432,1.1548752834467122,19333165.148826886,0.5612377578945226,0.01406065154130354,0.030393342045110752,0.9780693172597158,75.09248420819846,244.32802711192585,98.71960782517672,0.9780693172597158,75.09248420819846,244.32802711192585,98.71960782517672,0.12096960370710742,0.95,25.40272526583774,358.15,358.15,294.44309523349153,1887.928570047461,184.1992633587628,85.5968001296712,24.615750872257347,20.242947313885438,0.12096960370710742,0.95,25.40272526583774,358.15,358.15,294.44309523349153,1887.928570047461,184.1992633587628,85.5968001296712,24.615750872257347,20.242947313885438,999.4769734256015,999.4769734256015,25.402725265835038,279.46642195836466,4.428766792058643,25.402725265835038,279.46642195836466,4.428766792058643,1000.0,0.95,0.5552729292016347,66.7728075049634,50.80545053167548,0.3723070315250045,91.76913661409213,4.059537247046105,0.04406278981302665,800.9161754703023,0.9862794269290897,0.9880880343610952,53.47942161228998,0.0,0.0,0.0,0.0,0.0,0.0,1341.7890578921515,1314.9532767343085,1900.0,266.9724609729397,0.535963238678342,159.16632198133422,6.211463616755309,274.68844183251673,404.19165937105595,296.9724609729397,228.90703486043063,336.8263828092133,19.597167710863,31.057318083776547,70.81068523101052,4.969170893404248,7.683580493926318,3.1057318083776546,0.15620647871113266,6.211463616755309,157.5475153280046,157.5475153280046,2969.7233177042176,3048.0,140.4899525349431,84.88333333333334,268.33799999999997,4.526079588264609e-06,0.0,-3.7737863205956436e-05,2.6743552602427246e-08,0.0002768888690142507,-2.2298426487428706e-07,2.6743552602427246e-08,0.0002768888690142507,-2.2298426487428706e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.94566677209934,2.3864272862751807,186.29008254858266,-0.002218839268561146,0.0,0.0,0.0
33,1900.0,261.4466508715084,1314.0166370848908,0.7760367307942814,0.8885448343079921,40660613.43342206,0.7358612830562553,0.055397343754750694,0.06342872917534145,3000.0,23.58090045782323,75.06033740841009,0.5340838367866831,1.1548752834467122,19333165.148826886,0.5612377578945226,0.014049693378250749,0.030380330773850706,3000.0,23.58090045782323,75.06033740841009,0.5340838367866831,1.1548752834467122,19333165.148826886,0.5612377578945226,0.014049693378250749,0.030380330773850706,0.9780782672316797,75.06033740841009,244.2234312358795,98.71870448466511,0.9780782672316797,75.06033740841009,244.2234312358795,98.71870448466511,0.12096784025147973,0.95,25.39148030401188,358.15,358.15,294.4404890663533,1887.1467199059948,184.11564259380327,85.57556268664008,24.602004549320995,20.231243487901423,0.12096784025147973,0.95,25.39148030401188,358.15,358.15,294.4404890663533,1887.1467199059948,184.11564259380327,85.57556268664008,24.602004549320995,20.231243487901423,999.482397773374,999.482397773374,25.39148030400962,277.0749071456709,4.380895580894929,25.39148030400962,277.0749071456709,4.380895580894929,1000.0,0.95,0.5559562756582267,66.92822563668541,50.78296060802376,0.37317360079816686,90.29869304112776,4.049686461020622,0.04493402880337214,798.702602675086,0.9865005900263707,0.9880371652346798,53.45574800844606,0.0,0.0,0.0,0.0,0.0,0.0,1340.833303147848,1314.0166370848908,1900.0,266.7822968076616,0.5361005993790984,159.10516720369284,6.209077052364164,274.51259760986517,403.93736884309993,296.7822968076616,228.760498008221,336.6144740359166,19.58963810020894,31.045385261820822,70.78347839695148,4.967261641891332,7.680628313774472,3.104538526182082,0.15616645519427164,6.209077052364164,154.44178351962697,154.44178351962697,2967.4088650459257,3048.0,140.4899525349431,84.88333333333334,268.33799999999997,4.519255566598387e-06,0.0,-3.768096540044235e-05,2.67021575260154e-08,0.00027624515890558275,-2.2263911810862238e-07,2.67021575260154e-08,0.00027624515890558275,-2.2263911810862238e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.91471610689592,2.3861483567465975,186.1944557798011,-0.002217700289895211,0.0,0.0,0.0
