,time,altitude,ground_distance,mass,x_cg,true_airspeed,equivalent_airspeed,mach,d_vx_dt,density,exterior_temperature,gamma,alpha,delta_m,cl_wing,cl_htp,cl_aircraft,cd_aircraft,l_d_aircraft,delta_Cl,delta_Cd,delta_Cm,thrust (N),thrust_rate,engine_setting,tsfc (kg/s/N),fuel_flow (kg/s),energy_consumed (W*h),time step (s),name
13,189.4339532433799,1366.3448275862067,10093.420531636271,3867.834514737652,6.146260941540671,55.53820836966919,51.95888888888889,0.16578074815920857,0.01818772439297923,1.0721827549603344,279.26875862068965,6.837521931526628,8.195468196932822,-7.336330028116313,0.845967298040608,0.014837571625338566,0.8608048696659466,0.05426389701433958,15.8633072268745,0.004730874685003861,-0.007862074765278643,-0.0006659294903971468,6953.4482748436685,0.5658734814704054,2.0,9.415066179490147e-06,0.06546717568331473,285.3264070567522,16.01088740343434,sizing:main_route:climb
14,205.44484064681424,1471.4482758620688,10978.742241265687,3866.786327159166,6.146225741711502,55.82842525329775,51.95888888888889,0.1668512496053813,0.018063945534775715,1.0610645204976614,278.58558620689655,6.7035090141480325,8.19917454220339,-7.340088830678361,0.8462487522764254,0.014841772371561729,0.8610905246479871,0.05435200765198533,15.842846692279155,0.004675414795201993,-0.007796844376910082,-0.0006512299688552304,6866.756347669206,0.5614755880596088,2.0,9.435728081318168e-06,0.0647928456972721,287.5252346009876,16.246293814223634,sizing:main_route:climb
15,221.69113446103788,1576.551724137931,11882.028064524036,3865.733683550908,6.146190374206277,56.120876841913315,51.95888888888889,0.16793131755558163,0.017937524482305917,1.050034704372692,277.90241379310345,6.570655650060589,8.202770924474486,-7.343748392129617,0.8465205593008064,0.0148456685251252,0.8613662278259315,0.05443923821685047,15.822525370300177,0.004620303548400746,-0.007731728119364065,-0.000636782072393809,6780.800904054879,0.5570985698103866,2.0,9.456613239697343e-06,0.06412341160503708,289.797305221812,16.488725833711186,sizing:main_route:climb
16,238.17986029474906,1681.655172413793,12803.846422288841,3864.6763701974305,6.146154831595425,56.41558590026831,51.95888888888889,0.1690210613343507,0.01780841707077744,1.0390928182036516,277.21924137931035,6.438955903441982,8.206258223612073,-7.347309551424592,0.8467828007507122,0.014849261865423638,0.8616320626161359,0.05452559184355805,15.802342230200548,0.004565542600002349,-0.007666728639523687,-0.0006225829211476861,6695.578614888114,0.5527423730096113,2.0,9.477724715842653e-06,0.0634588509251926,292.1459259466095,16.738502740929817,sizing:main_route:climb
17,254.91836303567888,1786.7586206896551,13744.79200611558,3863.614164047283,6.146119106119109,56.71257548190922,51.95888888888889,0.17012059178929068,0.01767657835576092,1.02823837511424,276.53606896551725,6.308403891209986,8.209637280790401,-7.350773114394192,0.8470355546574752,0.014852554038360721,0.8618881086958359,0.05461107141907753,15.782296268861495,0.004511133516934377,-0.007601848578760089,-0.0006086296453644077,6611.086143689238,0.5484069435591561,2.0,9.499065633862835e-06,0.06279914119002522,294.5746071345888,16.995963458678574,sizing:main_route:climb
18,271.91432649435745,1891.8620689655172,14705.48739904473,3862.546832138381,6.146083189666883,57.011868933565324,51.95888888888889,0.171230021316115,0.017541962597999356,1.0174708897326872,275.85289655172414,6.1789937817358735,8.21290889732509,-7.35413985281902,0.8472788953416549,0.014855546551264129,0.862134441892919,0.05469567957402027,15.762386510367476,0.004457077778579202,-0.007537090572080993,-0.0005949193855795036,6527.320146267811,0.5440922269335331,2.0,9.520639182699515e-06,0.06214425994258124,297.08707833880993,17.261468087860862,sizing:main_route:climb
19,289.1757945822183,1996.9655172413793,15686.584823090863,3861.474130978538,6.146047073755738,57.31348989961556,51.95888888888889,0.17234946388417494,0.017404523247889072,1.0067898781908016,275.169724137931,6.05071979358803,8.216073833395757,-7.357410503412428,0.8475128932977938,0.014858240767355327,0.8623711340651491,0.05477941867320551,15.742612005610136,0.004403376777646444,-0.0074724572472426275,-0.0005814492927903037,6444.2772703517285,0.5397981681342721,2.0,9.542448618158345e-06,0.061494184733497076,299.68730567693785,17.535399587918107,sizing:main_route:climb
20,306.7111941701364,2102.0689655172414,16688.76802547723,3860.395805876903,6.146010749506405,57.6174623266346,51.95888888888889,0.17347903506247128,0.017264212929624153,0.996194858123018,274.4865517241379,5.9235761943050225,8.219132806648307,-7.36058576670525,0.8477376150681764,0.014860637899735976,0.8625982529679124,0.054862290805427864,15.722971831912098,0.004350031820986745,-0.007407951223821771,-0.0005682165286281345,6361.954155186514,0.535524711640763,2.0,9.56449726503629e-06,0.06084889311756768,302.379510880875,17.818165619849424,sizing:main_route:climb
21,324.52935978998585,2207.1724137931033,17712.754317041086,3859.31159022155,6.1459742076177495,57.923810468019816,51.95888888888889,0.17461885204616223,0.0171209834249963,0.985685348665448,273.8033793103448,5.797557299197388,8.222086490665633,-7.3636663058229646,0.8479531231045642,0.014862739004845457,0.8628158621094096,0.05494429777234797,15.703465092671404,0.004297044130342512,-0.007343575112244179,-0.0005552182655285904,6280.347431101907,0.5312718013572002,2.0,9.586788519354343e-06,0.060208362650044304,305.1681922177081,18.110200570471363,sizing:main_route:climb
22,342.6395603604572,2312.2758620689656,18759.296777775227,3858.221204697938,6.145937438339063,58.23255888870102,51.95888888888889,0.17576903368357794,0.016974785656842115,0.97526087045492,273.1202068965517,5.6726574701773265,8.224935513294348,-7.3666527451453305,0.8481594756167764,0.014864544975337957,0.8630240205921144,0.05502544107641992,15.684090917027588,0.004244414843032428,-0.007279331512764904,-0.0005424516868996452,6199.453719042535,0.5270393805552642,2.0,9.609325850701635e-06,0.05957257088262382,308.0581475000472,18.41196777905634,sizing:main_route:climb
23,361.05152813951355,2417.3793103448274,19829.186646216825,3857.1243564423316,6.145900431440032,58.543732469934376,51.95888888888889,0.17692970050375323,0.01682556967212886,0.9649209456280274,272.4370344827586,5.54887111461568,8.227680454813656,-7.369545668837203,0.848356726406851,0.014866056532322328,0.8632227829391733,0.05510572190775881,15.664848459550491,0.004192145012565351,-0.007215223014396239,-0.0005299139872872803,6119.2696300590915,0.5228273918121349,2.0,9.632112804700487e-06,0.05894149535910699,311.0544994333839,18.72396199035711,sizing:main_route:climb
24,379.77549012987066,2522.4827586206893,20923.255911376993,3856.0207381235728,6.145863176178179,58.857356414182405,51.95888888888889,0.17810097474448885,0.016673284624670374,0.9546650978201676,271.7538620689655,5.426192684225408,8.23032184593077,-7.372345619237692,0.8485449246873624,0.014867274216903134,0.8634121989042656,0.05518514112984024,15.645736899953183,0.004140235609179105,-0.007151252193777638,-0.0005176023725382912,6039.791764755951,0.5186357769433372,2.0,9.655153005601497e-06,0.05831511361069058,314.16272358216986,19.04671206133048,sizing:main_route:climb
25,398.82220219120114,2627.5862068965516,22042.38012815993,3854.9100269458063,6.145825661263466,59.17345625008177,51.95888888888889,0.17928298038095378,0.016517878757463942,0.9444928521645827,271.0706896551724,5.304616673970981,8.232860165585452,-7.375053095093751,0.848724114882308,0.014868198380948217,0.8635923132632563,0.05526369926391087,15.626755442830303,0.00408868752029829,-0.0070874216139819495,-0.0005055140599599192,5961.016712690733,0.5144644769299177,2.0,9.678450159018271e-06,0.057693403150852196,317.3886792758659,19.38078395271083,sizing:main_route:climb
26,418.20298614391197,2732.6896551724135,23187.481479792736,3853.791883563843,6.145787874819807,59.492057837500624,51.95888888888889,0.18047584315483953,0.016359299384639044,0.9344037352913961,270.38751724137927,5.184137621002979,8.235295838544031,-7.377668549621998,0.848894336408771,0.014868829177006507,0.8637631655857775,0.055341396471973565,15.607903317423718,0.004037501550905209,-0.00702373382325153,-0.0004936462784758692,5882.9410517207425,0.510313431839364,2.0,9.702008054814761e-06,0.05707634146979507,320.73864382207165,19.72678404103175,sizing:main_route:climb
27,437.9297701849437,2837.793103448276,24359.53211372644,3852.665950901816,6.145749804343138,59.81318737268742,51.95888888888889,0.18167969060407907,0.016197492873008423,0.9243972753266514,269.70434482758617,5.064750103617304,8.23762923276084,-7.380192388380881,0.8490556234373458,0.014869166547283985,0.8639247899846297,0.055418232538194945,15.58917977741715,0.003986678423816977,-0.006960191353656194,-0.0004819962687782987,5805.561347290505,0.5061825807395812,2.0,9.725830570156408e-06,0.05646390602839642,324.21935044706004,20.085362791865407,sizing:main_route:climb
